,Unnamed: 0,bpm,key_signature,chords,song_name
0,0,168.0004032009677,C major,"['-', 'I53', 'iii53', 'vi53', 'iii53', 'vi6', 'vi', 'V53', 'I7M7', 'I7M7', 'I7M7', 'IV42M7', 'IV64', 'I7M7', 'V53', 'IV42M7', 'i', 'I7M7', 'I7M7', 'I7M7', 'IV42M7', 'vi6', 'I7M7', 'V53', 'IV42M7', 'IV42M7', 'iii53', 'vi6', 'I7M7', 'iii64', 'vi6', 'ii7', 'I7M7', 'I7M7', 'I7M7', 'I7M7', 'IV42M7', 'I7M7', 'I7M7', 'V43M7', 'IV42M7', 'I53', 'I53', 'I7M7', 'I7M7', 'I7M7', 'IV42M7', 'IV42M7', 'I7M7', 'V53', 'IV42M7', 'I53', 'iii53', 'vi6', 'I7M7', 'iii64', 'vi6', 'ii7', 'I7M7', 'I7M7', 'I7M7', 'I7M7', 'IV42M7', 'I7M7', 'I7M7', 'V43M7', 'i', 'i53', 'iii64', 'vi6', 'iii', 'IV', 'iii7', 'I6', 'I6']",Can't Buy Me Love.2
0,0,168.00275524518602,C major,"['-', '-', '-', 'I53', 'V53', 'vi6', 'V53', 'vi64', 'IV64', 'I', 'i', 'i7', 'i', 'i7', 'iv7', 'iv', 'i', 'i', 'V7', 'iv42', 'IV53', 'i7', 'i7', 'i7', 'i', 'i7', 'iv7', 'IV53', 'i7', 'i7', 'V', 'iv7', 'iv', 'i', 'iii7', 'vi53', 'i', 'i', 'iii7', 'vi53', 'ii7', 'iii6', 'i', 'i7', 'i7', 'i7', 'iv7', 'iv7', 'I', 'I53', 'iii', 'iv7', 'ii6', 'i7', 'i7', 'bvii', 'v7', 'iv', 'i7', 'IV53', 'IV7M7', 'iv', 'bvii', 'V53', 'IV7M7', 'i', 'i', 'V53', 'vi53', 'i', 'i', 'V53', 'vi6', 'ii7', 'iii6', 'i43', 'i7', 'i7', 'i7', 'ii42', 'ii43', 'i7', 'i', 'iii', 'ii', 'IV7', 'I53', 'V53', 'vi53', 'V53', 'vi64', 'IV6', 'iii', 'I6', 'i7']",Can't Buy Me Love.3
0,0,168.0004032009677,C major,"['-', 'I53', 'iii53', 'vi53', 'iii53', 'vi6', 'vi', 'V53', 'I7M7', 'I7M7', 'I7M7', 'I7M7', 'IV42M7', 'vi6', 'I7M7', 'I7M7', 'V53', 'IV42M7', 'IV7M7', 'I64', 'I7M7', 'I7M7', 'I7M7', 'I7M7', 'IV42M7', 'vi6', 'I7M7', 'I7M7', 'V53', 'IV42M7', 'IV7M7', 'I53', 'iii53', 'vi64', 'I7M7', 'I53', 'iii64', 'vi6', 'ii7', 'V43M7', 'I7M7', 'I7M7', 'I7M7', 'I7M7', 'IV42M7', 'IV42M7', 'I7M7', 'I7M7', 'V53', 'IV42M7', 'IV7M7', 'I53', 'I64', 'iii53', 'I7M7', 'iii53', 'I7M7', 'IV42M7', 'IV42M7', 'iii53', 'I7M7', 'V53', 'IV42M7', 'IV7M7', 'I53', 'iii53', 'vi64', 'I7M7', 'I53', 'iii64', 'vi53', 'ii7', 'V43M7', 'I7M7', 'I7M7', 'I7M7', 'I7M7', 'IV42M7', 'IV42M7', 'I7M7', 'I7M7', 'V53', 'IV42M7', 'IV42M7', 'I53', 'iii64', 'vi53', 'iii64', 'vi6', 'ii7', 'iii7', 'I6']",Can't Buy Me Love.4
0,0,200.0,C major,"['-', 'I53', 'iii53', 'vi53', 'iii53', 'vi6', 'vi', 'V53', 'I7M7', 'I7M7', 'I7M7', 'I7M7', 'IV42M7', 'vi6', 'I7M7', 'I7M7', 'V53', 'IV42M7', 'IV7M7', 'I64', 'I7M7', 'I7M7', 'I7M7', 'I7M7', 'IV42M7', 'vi6', 'I7M7', 'I7M7', 'V53', 'IV42M7', 'IV7M7', 'I53', 'iii53', 'vi64', 'I7M7', 'I53', 'iii64', 'vi6', 'ii7', 'V43M7', 'I7M7', 'I7M7', 'I7M7', 'I7M7', 'IV42M7', 'IV42M7', 'I7M7', 'I7M7', 'V53', 'IV42M7', 'IV7M7', 'I53', 'I64', 'iii53', 'I7M7', 'iii53', 'I7M7', 'IV42M7', 'IV42M7', 'iii53', 'I7M7', 'V53', 'IV42M7', 'IV7M7', 'I53', 'iii53', 'vi64', 'I7M7', 'I53', 'iii64', 'vi53', 'ii7', 'V43M7', 'I7M7', 'I7M7', 'I7M7', 'I7M7', 'IV42M7', 'IV42M7', 'I7M7', 'I7M7', 'V53', 'IV42M7', 'IV42M7', 'I53', 'iii64', 'vi53', 'iii64', 'vi6', 'ii7', 'iii7', 'I6']",Can't Buy Me Love.5
0,0,175.0138552635417,C major,"['-', 'I53', 'iii53', 'vi53', 'iii53', 'vi53', 'v43', 'V53', 'I53', 'i', 'i43', 'I', 'v42', 'IV53', 'i', 'I7', 'v', 'bIII', 'iv', 'i', 'i7', 'i42', 'i43', 'i7', 'iv', 'iv', 'i', 'I53', 'V', 'bIII', 'iv', 'I53', 'iii53', 'vi53', 'I53', 'i', 'iii53', 'vi53', 'ii', 'V53', 'i7', 'i42', 'i43', 'i7', 'iv', 'iv', 'i', 'I53', 'V', 'bIII', 'iv', 'I', 'I53', 'i7', 'i7', 'i7', 'i7', 'IV7M7', 'IV53', 'i', 'I53', 'V', 'iv', 'IV53', 'I53', 'iii53', 'vi53', 'I53', 'i', 'iii53', 'vi53', 'ii', 'V53', 'i7', 'i42', 'i43', 'i7', 'iv', 'iv', 'i', 'I53', 'V', 'bIII', 'iv', 'I53', 'iii53', 'vi53', 'iii53', 'vi53', 'v43', 'V53', 'I53', 'I43M7', 'I43M7', 'I7', 'i']",Can't Buy Me Love
0,0,256.0,A major,"['ii42', 'V', 'i', 'V', 'V', 'V42M7', 'vi42', 'I7', 'vii', 'bII53', 'V53', 'V6', 'ii', 'IV53', 'V', 'iii43', 'vi53', 'ii', 'V53', 'iii65', 'v', 'iii', 'IV', 'IV53', 'iii', 'IV53', 'iii65', 'vi64', 'vi7', 'V53', 'iii', 'ii7', 'IV53', 'ii7', 'IV53', 'ii', 'IV', 'V', 'vi42', 'ii7', 'IV53', 'ii', 'IV53', 'ii', 'IV', 'V', 'i', 'I', 'iii', 'v', 'ii', 'ii65', 'iii', 'IV', 'I7', 'I7', 'bII53', 'V53', 'i', 'ii', 'iii', 'iii65', 'IV53', 'iii', 'IV53', 'iii65', 'vi64', 'vi7', 'V53', 'iii', 'ii7', 'IV53', 'ii7', 'IV53', 'ii', 'IV', 'V', 'vi42', 'ii7', 'IV53', 'ii', 'IV53', 'ii', 'IV', 'V', 'i', 'I', 'v', 'V', 'V42M7', 'vi', 'I53', 'I53', 'I53']",Can't Fight This Feeling.1
0,0,95.00134585239957,A major,"['-', 'ii42', 'V', 'i', 'V', 'V', 'V42M7', 'vi42', 'I7', 'vii', 'bII53', 'V53', 'V6', 'ii', 'IV53', 'V', 'iii43', 'vi53', 'ii', 'V53', 'iii65', 'v', 'iii', 'IV', 'IV53', 'iii', 'IV53', 'iii65', 'vi64', 'vi7', 'V53', 'iii', 'ii7', 'IV53', 'ii7', 'IV53', 'ii', 'IV', 'V', 'vi42', 'ii7', 'IV53', 'ii', 'IV53', 'ii', 'IV', 'V', 'i', 'I', 'iii', 'v', 'ii', 'ii65', 'iii', 'IV', 'I7', 'I7', 'bII53', 'V53', 'i', 'ii', 'iii', 'iii65', 'IV53', 'iii', 'IV53', 'iii65', 'vi64', 'vi7', 'V53', 'iii', 'ii7', 'IV53', 'ii7', 'IV53', 'ii', 'IV', 'V', 'vi42', 'ii7', 'IV53', 'ii', 'IV53', 'ii', 'IV', 'V', 'i', 'I', 'v', 'V', 'V42M7', 'vi', 'I53', 'I53', 'I53']",Can't Fight This Feeling
0,0,123.9999917333339,B major,"['v', 'ii42', 'ii42', 'iv', 'v7', 'i', 'biv', 'ii7', 'ii42', 'bi', 'biv', 'v7', 'i', 'i', 'ii7', 'v', 'v43', 'v7', 'v7', 'i', 'i', 'i7', 'vi42', 'ii7', 'ii', 'i', 'i', 'v7']",Can't Get Enough of You Baby
0,0,109.00172586065946,F major,"['-', 'vi53', 'vi64', 'vi64', 'v', 'vi64', 'iii42', 'vi42', 'vi6', 'v', 'vi42', 'I64', 'I64', 'vi42', 'vi42', 'vi42', 'vi42', 'I', 'vi42', 'iii65', 'vi42', 'v', 'vi42', 'I64', 'I64', 'I64', 'vi42', 'I64', 'I64', 'vi42', 'I6', 'I', 'vi42', 'v', 'i', 'I64', 'vi', 'v', 'vi53', 'iii42', 'I64', 'vi42', 'iv', 'vi42', 'I64', 'I64', 'i', 'i', 'i', 'i', 'i', 'I64', 'i', 'i', 'iii', 'vi65']","Can't Get Enough of Your Love, Babe.1"
0,0,108.00108001080012,F major,"['-', 'iii', 'vi43', 'iii7', 'vi43', 'iii7', 'vi43', 'vi42', 'i', 'vi42', 'I64', 'vi53', 'I64', 'I64', 'vi42', 'I64', 'vi42', 'vi53', 'iv7', 'I6', 'vi53', 'iii42', 'vi43', 'IV7', 'vi42', 'I64', 'vi42', 'vi53', 'I64', 'I64', 'vi42', 'I53', 'I64', 'vi53', 'vi43', 'vi64', 'vi42', 'vi53', 'IV', 'vi42', 'vi42', 'I64', 'vi53', 'vi42', 'iii53', 'vi53', 'vi7', 'iii7', 'I', 'vi42', 'vi42', 'IV', 'IV', 'i', 'IV', 'IV', 'i', 'I64', 'vi42', 'I64', 'vi53', 'I64', 'vi7', 'I64', 'vi53', 'vi42', 'ii7', 'I64', 'vi', 'vi42', 'vi7', 'I64', 'vi42', 'I64', 'I64', 'IV65', 'vi7', 'I', 'I']","Can't Get Enough of Your Love, Babe"
0,0,125.0,F major,"['IV53', 'i', 'i', 'i', 'i', 'vi42', 'i', 'iv', 'i', 'iv', 'ii', 'ii', 'IV64', 'v42', 'i', 'i', 'i', 'i', 'i', 'vi', 'V53', 'i', 'vi42', 'i', 'vi42', 'i', 'i', 'ii65', 'vi42', 'ii', 'ii', 'IV64', 'v42', 'i', 'i', 'i', 'i', 'i', 'i', 'V53', 'I64', 'i43', 'I64', 'i43', 'I64', 'vi42', 'ii', 'ii', 'IV53', 'I7', 'V53', 'v', 'V64', 'v', 'V64', 'v', 'iii', 'V53', 'i', 'V53', 'i', 'V53', 'i', 'V53', 'I64', 'i', 'i', 'i', 'I53', 'vi', 'ii', 'v', 'i', 'iii7', 'i', 'iii7', 'i', 'bVII42', 'bVII65', 'v', 'i', 'i', 'i7', 'V64', 'i7', 'v', 'II', 'i43', 'i43', 'iv', 'I', 'I6', 'vi7', 'II53', 'v53', 'ii42', 'v', 'i', 'v', 'i', 'iii42', 'II53', 'V53', 'V53', 'i', 'I53', 'i', 'i']",Can't Get Enough of Your Love.1
0,0,108.00108001080012,F major,"['-', '-', '-', '-', '-', 'vi42', 'vi42', 'iii7', 'iii7', 'vi42', 'vi64', 'iii7', 'iii42', 'vi42', 'vi64', 'iii7', 'V64', 'vi42', 'vi64', 'i', 'vi42', 'v', 'I64', 'I64', 'vi42', 'I64', 'IV7', 'I64', 'vi7', 'I64', 'vi53', 'vi42', 'ii7', 'I64', 'vi53', 'vi42', 'vi7', 'I64', 'ii7', 'iv7', 'IV7', 'iii53', 'vi42', 'IV7', 'IV53', 'iii7', 'vi43', 'IV7', 'vi53', 'vi42', 'vi42', 'iii', 'I64', 'vi7', 'vi42', 'I64', 'IV7', 'I64', 'vi7', 'I64', 'vi53', 'vi42', 'ii7', 'I64', 'vi53', 'vi42', 'vi7', 'I64', 'ii7', 'vi53', 'IV7', 'iii53', 'vi42', 'vi53', 'IV53', 'iii7', 'vi43', 'vi53', 'vi64', 'vi42', 'vi42', 'iii', 'IV7', 'vi42', 'vi42', 'I64', 'I7', 'vi53', 'IV7', 'V53', 'V', 'vi53', 'vi', 'iii7', 'i', 'IV53', 'vi7', 'IV', 'ii7', 'i', 'v7', 'v', 'iv', 'I64', 'vi42', 'I64', 'IV7', 'I64', 'vi7', 'I64', 'vi53', 'vi42', 'ii7', 'I64', 'vi53', 'vi42', 'vi7', 'I64', 'ii7', 'I64', 'vi42', 'I64', 'IV7', 'I64', 'vi7', 'I64', 'I']",Can't Get Enough of Your Love
0,0,128.0,E- major,"['-', '-', '-', 'V53', 'v', 'i', 'I53', 'V53', 'v', 'I53', 'I53', 'i', 'i64', 'i', 'i6', 'i', 'i64', 'i', 'i6', 'ii', 'ii', 'vi64', 'I53', 'v', 'i', 'v', 'i', 'v', 'i', 'v', 'II53', 'V53', 'v', 'I53', 'I53', 'i', 'i6', 'i', 'i6', 'i', 'i6', 'i', 'i6', 'ii', 'ii', 'vi64', 'I53', 'v', 'i', 'v', 'i', 'v', 'i', 'v', 'II', 'i43', 'I64', 'i43', 'i', 'i43', 'I64', 'i43', 'I64', 'ii', 'ii', 'vi64', '#vi', 'V64', 'ii42', 'V64', 'ii42', 'V64', 'ii42', 'iii42', 'II', 'v', 'i', 'v', 'i', 'V', 'i', 'v', 'ii', 'v', 'i', 'v', 'i', 'V', 'i', 'ii', 'ii', 'iii65', 'i', 'iii7', 'vi7', 'iii7', 'vi42', 'ii', 'ii', 'v', 'i', 'iii', '#vi6', 'V64', '#vi65', 'v', 'II64', 'V', 'i', 'V', 'I', 'V64', 'I53', 'ii', 'II53', 'v', 'ii42', 'v', 'i', 'v', 'i', 'iii42', 'II53', 'V53', 'V53', 'i', 'I64', 'V53', 'v', 'I53', 'I53', 'i']",Can't Get Enough.1
0,0,127.00025400050802,F major,"['-', '-', 'v', 'i', 'I53', 'I53', 'v', 'i', 'I', 'I53', 'i', 'I53', 'V53', 'i', 'V53', 'I6', 'i', 'I53', 'ii', 'ii', 'iv', 'bvii', 'V', 'i', 'v', 'i', 'v', 'i', 'v', 'ii', 'V53', 'V53', 'i', 'I53', 'i', 'iv', 'V', 'vi65', 'i', 'I6', 'V53', 'i', 'ii', 'ii', 'iv', 'v', 'v', 'i', 'v', 'I53', 'v', 'i', 'v', 'II53', 'V53', 'I53', 'V', 'I53', 'V53', 'I53', 'V53', 'I53', 'v', 'vii65', 'iv', 'bVII53', 'V64', 'v', 'V', 'v', 'V53', 'v', 'iii42', 'II53', 'V53', 'iv', 'v', 'vi65', 'v', 'i', 'v', 'II53', 'i', 'I53', 'V6', 'IV', 'iii6', 'I53', 'ii', 'ii', 'iii', 'i', 'i', 'iv', 'iii', 'I53', 'bVII65', 'bVII65', 'iii', 'i', 'i', 'ii42', 'v7', 'bVII', 'v', 'ii', 'v53', 'i', 'v', 'v', 'v', 'i', 'V64', 'bVII65', 'v', 'i', 'v', 'i', 'v', 'i', 'iii42', 'II53', 'V53', 'iii65', 'I53', 'I64', 'v', 'v', 'i', 'I64']",Can't Get Enough
0,0,95.00134585239957,d minor,"['-', 'i65', 'i', 'i65', 'i', 'i65', 'i', 'i65', 'i', 'v', 'i', 'i7', 'IV53', 'III53', 'ii53', 'i53', 'IV7', 'IV', 'v42', 'IV', 'v42', 'IV', 'ii', 'III43', 'I42M7', 'IV53', 'III53', 'ii53', 'i53', 'IV7', 'IV', 'i65', 'i', 'i65', 'i', 'v42', 'IV53', 'v42', 'IV53', 'ii', 'III43', 'I42M7', 'IV53', 'III53', 'ii53', 'i53', 'IV7', 'IV', 'i65', 'IV53', 'III53', 'ii53', 'i53', 'IV7', 'IV', 'i65', 'i', 'i65', 'i', 'VII53', 'VII53']",Can't Get Used To Losing You
0,0,67.00002903334592,D major,"['i', 'i', 'I6', 'vi53', 'vi65', 'ii', 'IV6', 'vi', 'i', 'I6', 'vi53', 'vi', 'vi42', 'IV53', 'vi53', 'I64', 'I53', 'iii', 'vii', 'V', 'vii64', 'I6', 'vi53', 'I', 'vii64', 'IV6', 'I', 'I53', 'iii64', 'vii7', 'iii', 'iii53', 'v7', 'I6', 'vi53', 'iii65', 'IV53', 'vi', 'iii', 'vi6', 'IV', 'vi', 'I6', 'I64', 'I53']",Can't Help Falling in Love.1
0,0,80.0,F major,"['-', '-', 'vi65', 'i', 'i', 'i', 'I6', 'vi53', 'vi65', 'V53', 'IV', 'iv', 'V42M7', 'I', 'i', 'vi64', 'iv42', 'V53', 'vi42', 'vi42', 'iii65', 'I53', 'iii53', 'vii7', 'VII43M7', 'V42M7', 'I6', 'vi53', 'I', 'v', 'IV', 'I6', 'iii7', 'I6', 'i', 'I53', 'iii42', 'i', 'V', 'I6', 'i', 'I53', 'I6', 'vi7', 'i', 'v', 'vii42', 'I64', 'I', 'I53', 'VII7', 'VII42', 'VII43M7', 'v43', 'iii', 'i', 'iv7', 'v42', 'i42', 'vi', 'v', 'I6', 'vii7', 'vi42', 'v', 'i', 'vii42', 'v', 'V64', 'i', 'I53']",Can't Help Falling in Love.2
0,0,67.00017866714312,D major,"['-', '-', 'i43', 'I53', 'I6', 'vi53', 'vi65', 'V7M7', 'IV', 'vi53', 'v', 'I53', 'I6', 'vi53', 'vi65', 'V7M7', 'IV53', 'vi53', 'v7', 'I53', 'biii', 'iii', 'iii', 'iii53', 'vii64', 'I6', 'vi53', 'I', 'vii53', 'IV', 'vi', 'v', 'I53', 'iii', 'biii', 'iii', 'iii53', 'vii64', 'I6', 'vi53', 'I64', 'V7M7', 'IV53', 'vi53', 'v7', 'I53', 'IV', 'vi53', 'v', 'I6', 'I53']",Can't Help Falling in Love.3
0,0,67.00002903334592,D major,"['-', 'i', 'I6', 'vi64', 'vii6', 'vi', 'I53', 'I6', 'vi64', 'V42', 'ii', 'I53', 'V', 'iii', 'iii6', 'vi42', 'iii53', 'vi64', 'V43M7', 'vi7', 'v7', 'I53', 'iii', 'vi', 'iii6', 'v42', 'vi64', 'iv', 'V42', 'vi', 'I53', 'IV', 'vi64', 'v', 'I53', 'I53']",Can't Help Falling in Love.4
0,0,67.00002903334592,D major,"['i', 'i', 'I6', 'vi53', 'vi6', 'ii', 'IV', 'vi53', 'i', 'I64', 'I6', 'vi', 'vi42', 'IV64', 'ii43', 'v7', 'i', 'vii', 'vii7', 'V', 'iii53', 'v42', 'I6', 'IV43', 'vii', 'IV64', 'vi', 'i', 'I64', 'iii', 'iii', 'V', 'ii6', 'I6', 'vi64', 'IV43', 'iii65', 'IV6', 'vi', 'I6', 'vi', 'ii43', 'I64', 'I6', 'I64', 'I53']",Can't Help Falling in Love.5
0,0,100.0,F major,"['-', 'I6', 'vi', 'iv7', 'v7', 'v42', 'IV', 'v', 'I53', 'I6', 'vi64', 'I53', 'V65M7', 'V7', 'ii', 'i', 'I53', 'iii', 'vii7', 'VII53', 'vi7', 'v7', 'I7', 'vi64', 'IV53', 'v7', 'V7', 'iii42', 'iii65', 'I53', 'I53', 'vi', 'iv7', 'V65M7', 'IV', 'ii7', 'V65M7', 'I53', 'I7', 'vi', 'I53', 'V7', 'v7', 'ii7', 'I', 'I53', 'V65', 'vii7', 'vii7', 'iii', 'v7', 'I6', 'vi64', 'I', 'V65M7', 'IV', 'ii7', 'v', 'I53', 'iii', 'vi', 'vi7', 'V7', 'V', 'ii42', 'i43', 'I53', 'I64', 'vi6', 'IV53', 'V65M7', 'V', 'ii42', 'V53', 'I53', 'vii7', 'vii7', 'vii7', 'iii', 'v43', 'I64', 'vi6', 'vi', 'V53', 'V', 'ii', 'i42', 'I53', 'V42', 'ii', 'V7', 'I', 'i']",Can't Help Falling in Love.6
0,0,80.0,F major,"['vi65', 'i', 'i', 'I6', 'vi65', 'V53', 'I6', 'i', 'i', 'vi64', 'V53', 'vi42', 'I6', 'iii53', '#iv42', '#iv7', 'V42', 'I6', 'I', 'v7', 'vi42', 'I53', 'I6', 'I53', 'i', 'vi42', 'I6', 'i', 'I6', 'i', 'v', 'IV', 'i', 'I6', 'I6', 'vi', 'VII7', 'v42', 'iii', 'v42', 'ii65', 'iii65', 'I64', 'vi42', 'vi42', 'i', 'I7', 'I64', 'i', 'I53']",Can't Help Falling in Love
0,0,122.9999692500077,C major,"['-', 'vi', 'vi', 'vi', 'vi', 'I53', 'I53', 'V64', 'V53', 'ii53', 'ii64', 'IV6', 'v', 'I53', 'I53', 'V64', 'V6', 'ii53', 'ii64', 'IV6', 'v', 'I53', 'I53', 'V64', 'V53', 'ii53', 'ii64', 'IV6', 'v', 'vi6', 'I', 'I', 'I', 'I', 'I', 'I53', 'I53', 'V64', 'V6', 'ii53', 'ii64', 'IV6', 'v', 'I53', 'I53', 'V64', 'V53', 'ii53', 'ii64', 'IV6', 'v', 'I53', 'I53', 'V53', 'V6', 'ii53', 'ii64', 'IV6', 'v', 'vi', 'vi', 'vi', 'vi', 'I']",Can't Help Myself
0,0,120.0,F major,"['iii', 'v', 'bVII', '#iv', 'VII', 'bvii', 'I6', 'v', 'bVII', '#iv', 'I6', 'v', 'bVII', '#iv', '#iv', 'vii', 'I', 'ii42', 'I', 'vii6', 'iii7', 'vii6', 'iii7', 'iii', 'v', 'bVII', 'II42', 'iii', 'v', 'bVII', 'II42', 'II42', 'ii42', 'I', 'ii42', 'iv42', 'ii42', 'iv42', 'ii42', 'I', 'iii', 'v', 'bVII', 'II42', 'iii', 'v', 'bVII', 'II42', 'II42', 'ii42', 'I', 'ii42', 'iv42', 'ii42', 'iv42', 'ii42', 'I65M7', 'i', '#v', 'i', 'i42', 'v', '#ii42', 'i', 'V65', 'V65', '#v43', 'ii', '#v43', '#iv42', '#v43', '#iv42', 'II', 'ii', '#v43', 'ii', '#v43', '#iv42', '#v43', '#iv42', 'II', 'ii', '#v', '#ii7', 'II42']",Can't Let Go.1
0,0,80.0,b- minor,"['-', 'V53', 'II6', 'IV53', 'I6', '#ii', 'iv', 'V53', 'II6', 'IV53', 'I6', 'V53', 'II6', 'IV53', 'I6', 'I6', 'V53', 'V53', 'V53', 'v', 'I6', 'V', 'V53', 'V', 'V', '#vi65', '#vi42', 'V53', 'V53', 'v', 'ii', 'v', 'II7', 'i', '#i', 'i', 'i', 'i', 'i', 'i', 'v', '#IV53', 'iv', 'iv']",Can't Let Go
0,0,103.00004806668908,C major,"['-', 'I', 'vi53', 'ii64', 'V64', 'I53', 'I64', 'vi64', 'vi42', 'ii64', 'IV65', 'V', 'V', 'I53', 'I64', 'vi64', 'vi42', 'ii64', 'IV65', 'V', 'V', 'iii42', 'I64', 'I6', 'I6', 'ii6', 'IV', 'iii53', 'vi53', 'IV7', 'V43M7', 'I53', 'iii6', 'vi53', 'vi42', 'ii64', 'ii64', 'V7M7', 'i', '#v42', 'iv', 'bvii', 'iv', 'bvii', 'bvii', 'biii', '#i', 'biii6', 'biii6', 'biii', '#v42', 'IV', 'IV', 'biii', 'iii42', '#iv', '#iv64', 'vii64', 'II', 'iii64', 'iii', '#i42', 'v43', 'v', 'v64', 'i53', 'bIII', 'i', 'i', 'bVII', 'v42', 'v6', 'v6', 'i', 'i', 'i', 'i', 'bVII', 'v64', 'bIII64']",Can't Smile Without You.1
0,0,95.39997233400804,d minor,"['-', '-', 'I', 'vi53', 'ii53', 'V64', 'iii53', 'I43', 'vi43', 'vi64', 'ii65', 'ii65', 'V42M7', 'V42M7', 'I7', 'I7', 'vi43', 'bVI64', 'ii53', 'ii53', 'ii', 'v', 'I6', 'V', 'I43', 'vi43', 'ii65', 'V7', 'I43', 'vi64', 'ii65', 'V42M7', 'I53', 'I7', 'vi6', 'vi53', 'ii53', 'ii53', 'v', 'bvi', 'bvi', 'iv', 'bvii', 'bvii', 'biii', 'biii', 'bvi', 'bvi', '#iv', '#iv42', 'iv', 'bvii', 'VI', 'VI', 'bVI53', 'VI53', 'ii', 'II53', 'vii43', 'vii7', 'iii53', 'iii53', 'vi', 'bVII64', 'biii', 'bIII53', 'i6', 'i7', 'iv6', 'bVI64', 'bvii', 'bvii', 'biii', 'bIII53']",Can't Smile Without You.2
0,0,102.00091800826208,g minor,"['-', '-', 'i', '#vi64', 'ii7', 'V', 'I53', 'I53', '#vi53', '#vi53', 'IV7', 'ii7', 'IV7', '#vii', 'I64', 'I65', 'VI64', '#iv65', 'ii7', 'ii7', 'IV53', '#vi42', '#iii', 'i', '#iii6', '#vi64', 'IV7', '#vi42', '#iii53', '#vi6', 'ii65', '#vi42', 'I65', 'I53', '#vi', '#iv65', 'ii7', 'ii7', 'IV', 'vii42', 'iv64', 'iv64', 'vii', 'vii', 'iii', '#i65', 'vi', '#iv', 'vi', '#iv42', 'iii', 'iv', '#iv64', '#iv', '#iv', 'V6', 'II53', 'II7', '#vii53', '#vii7', '#iii53', '#iii64', 'V', 'VI', 'III64', 'III64', 'i6', 'i53', 'VI', 'iv7', 'VI', 'VI', 'iii', 'III6', 'i53', 'III64', 'VI', 'VI64', 'VI', 'VI', 'III6', 'III53', 'i53', 'III64', 'VI', 'VI64', 'VI', 'VI', 'III6']",Can't Smile Without You
0,0,140.00014000014,g minor,"['-', '-', 'v', 'i', 'v', 'i', 'v53', 'i53', 'v53', 'i53', 'v53', 'i53', 'v', 'i53', 'VII53', 'ii', '#iii', 'ii7', 'III53', 'III53', 'i7', 'i7', '#vi', '#vi', 'i', 'i43', 'i', 'v', 'i', 'i43', 'i', 'v', 'v53', 'i53', 'v53', 'i53', 'v53', 'i53', 'v53', 'i53', 'VII53', 'VII53', 'IV', 'ii7', 'III53', 'III53', 'i7', 'i7', '#vi', '#vi', 'III53', 'III53', 'i7', 'i7', '#vi', '#vi', '#i65', '#i65', 'IV53', 'IV53', '#i', 'i65', 'IV53', 'VII', 'iv', 'v', '#vi42', 'i', '#vi42', 'i', 'i43', 'v', 'VII53', 'ii', 'I53', 'ii7', 'III53', 'III53', 'i7', 'i7', '#vi', '#vi', 'III53', 'III53', 'i7', 'i7', '#vi', '#vi', 'IV', 'IV', '#vi', '#vi', 'III53', 'III53', 'IV', 'IV', '#vi', '#vi', 'III53', 'III53', 'IV', 'IV', 'IV']",Can't Stand Losing You.1
0,0,140.00308006776152,g minor,"['-', 'v', 'i', 'v64', 'v53', '#vi65', 'v53', 'i65', 'v53', 'i53', 'v', 'i53', 'ii', 'ii', '#iii', 'ii', 'III64', 'III53', 'i7', '#vi42', 'IV', 'ii7', 'i', 'i', 'i', 'i', 'i43', 'v', 'v53', 'i7', 'v53', 'i65', 'v53', 'i65', 'v53', 'i53', 'iii7', 'VII53', 'IV', 'ii', 'III53', 'III53', 'i7', '#vi65', '#vi', 'III42', 'III64', 'i43', 'i7', '#vi', 'IV', '#i65', '#i65', 'IV7M7', '#i', 'iv42', 'VII42', 'ii42', 'v', 'v', '#vi42', 'i', 'i43', 'v', '#vi42', 'ii', 'VII53', 'IV7', 'ii53', 'III64', 'III53', 'i7', 'i', 'IV', 'III65', 'III64', 'i42', 'i7', '#vi', '#vi', '#vi65', 'IV', '#vi', '#vi', 'III53', 'III53', 'IV', 'iv', 'IV', 'III6', 'III53', '#vi42', '#vi65', 'IV53']",Can't Stand Losing You.2
0,0,140.00014000014,g minor,"['v', 'v', 'v', 'v53', 'v', 'i', 'i7', 'i43', 'v42', 'v', 'i7', 'ii', 'VII53', 'I', 'IV53', 'III6', 'III53', 'i7', 'i7', '#vi', 'ii7', 'v', 'i', 'v', 'v', 'i', 'i', 'v', 'v53', 'i53', 'v53', 'i65', 'v', 'i', 'i65', 'III53', 'iii7', 'IV', 'IV', 'III6', 'III64', 'i7', 'i7', '#vi', 'v', 'III53', 'III53', 'i7', '#vi65', '#vi', '#vi', '#i65', 'i', 'iv42', '#i', 'IV53', 'v64', 'iv', 'v', '#vi42', 'i', '#vi42', 'i', 'v', 'III', 'ii', 'IV', 'IV53', 'III6', 'III53', 'i7', 'i7', '#vi', 'v43', 'III53', 'III53', 'i7', '#vi65', '#vi', 'IV', 'IV', '#vi42', '#vi', 'III6', 'III53', 'IV', 'IV', 'IV', 'v43', 'III53', 'III53', 'IV', 'iv']",Can't Stand Losing You.3
