,bpm,key_signature,chords,song_name
0,98.99993565004182,F major,"['-', 'iv', 'iv', 'v43', 'ii42', 'V53', 'IV', 'V64', 'iv', 'V53', 'ii7', 'V7', 'ii7', 'V7', 'iv', 'V7', 'iv', 'V7', 'iv', 'V42', 'iv', 'V7', 'ii7', 'V7', 'ii7', 'V7', 'ii7', 'V7', 'ii7', 'v', 'ii7', 'V7', 'ii7', 'V42', 'ii7', 'V7', 'ii7', 'V7', 'ii7', 'V7', 'ii7', 'V7', 'iv', 'V7', 'iv', 'V7', 'iv', 'V', 'iv', 'V43M7', 'ii', 'V7', 'ii7', 'iv', 'ii7', 'V43M7', 'ii7', 'V7', 'ii7', 'V7', 'ii7', 'V7', 'ii7', 'V7', 'ii7', 'iv', 'ii7', 'V7', 'ii7', 'V7', 'iv', 'V7', 'iv', 'V7', 'IV64', 'v', 'IV64', 'v', 'IV64', 'ii', 'IV64', 'v', 'IV64', 'v', 'IV64', 'ii64', 'ii7', 'V7', 'ii7', 'V7', 'iv', 'V7', 'iv', 'V7', 'ii7', 'V65M7', 'i', 'ii42', 'ii', 'vii', 'vii65', 'iii', '#iv53', 'V7M7', 'II7M7', 'V7', '#iv', 'V7', 'ii7', 'V7M7', 'II7M7', 'V7M7', 'II7M7', 'V7M7', '#iv', 'V7M7', 'II7M7', 'III', 'II7M7', 'vii7', 'vii', 'II7', 'vii']",Aeroplane
0,129.00174152351056,F major,"['-', '-', '-', 'iii', 'I64', 'i', 'I', 'i', 'i', 'I', 'i', 'i', 'ii42', 'i', 'I', 'i', 'ii42', 'I', 'i', 'i', 'ii42', 'I64', 'I', 'i', 'i', 'I', 'I53', 'i', 'i', 'I', 'i', 'V53', 'V53', 'IV', 'iii', 'IV53', 'vi', 'IV53', 'IV64', 'V53', 'V53', 'v42', 'iii', 'IV53', 'IV64', 'iii', 'v', 'I', 'I64', 'iv', 'I', 'i', 'i', 'I', 'i', 'i', 'I53', 'I64', 'I', 'i', 'vi65', 'I', 'iv43', 'i', 'i', 'I', 'i', 'V53', 'V53', 'IV', 'iii', 'IV53', 'IV53', 'IV53', 'IV64', 'V53', 'V53', 'IV', 'iii', 'IV53', 'IV64', 'iii', 'v', 'I', 'I64', 'i', 'I', 'IV53', 'IV53', 'iv', 'IV53', 'I53', 'I53', 'I53', 'I53', 'IV53', 'I', 'ii7', 'ii42', 'v', 'V53', 'v', 'V53', 'IV53', 'IV53', 'IV53', 'IV53', 'v', 'v', 'v', 'v', 'IV53', 'IV53', 'I6', 'ii7', 'I53', 'I53', 'V53', 'V53', 'V53', 'V53', 'IV53', 'IV53', 'IV53', 'IV53', 'v', 'v', 'V53', 'V53', 'IV53', 'IV53', 'iii', 'ii7', 'I64', 'i', 'V53', 'V53', 'v', 'V53', 'IV53', 'IV53', 'IV53', 'IV53', 'V53', 'V53', 'V53', 'I53']",Affairs of the Heart.1
0,129.00007740004645,F major,"['-', 'iv', 'I', 'iv', 'I', 'i', 'i', 'i', 'ii42', 'i', 'ii42', 'i', 'i', 'i', 'ii42', 'iv', 'ii42', 'i', 'ii42', 'iv', 'ii42', 'i', 'i', 'iv', 'ii42', 'i', 'i', 'iv', 'i', 'v', 'V53', 'v7', 'I53', 'iv', 'IV53', 'IV53', 'iv7', 'V53', 'V53', 'v42', 'I53', 'iv', 'IV53', 'I', 'v', 'iv', 'ii42', 'iv', 'ii42', 'i', 'i', 'iv', 'ii42', 'i', 'i', 'iv', 'ii42', 'i', 'vi65', 'iv', 'ii42', 'i', 'i', 'iv', 'i', 'v', 'V53', 'v7', 'I53', 'iv', 'IV53', 'IV53', 'iv7', 'V53', 'V53', 'v42', 'I53', 'iv', 'IV53', 'I', 'v', 'iv', 'ii42', 'iv', 'ii42', 'iv', 'iv', 'iv', 'iv', 'I53', 'i', 'i', 'i', 'iv', 'I', 'ii7', 'ii7', 'v', 'V53', 'v', 'V53', 'IV53', 'IV53', 'IV53', 'IV53', 'v', 'v', 'v', 'v', 'IV53', 'IV53', 'I6', 'ii7', 'I53', 'I53', 'v', 'V53', 'V53', 'V53', 'IV53', 'IV53', 'IV53', 'IV53', 'v', 'v', 'v', 'v', 'IV53', 'IV53', 'iii', 'ii53', 'i', 'i']",Affairs of the Heart.2
0,129.00007740004645,F major,"['-', 'iv', 'I', 'iv', 'I', 'i', 'i', 'i', 'ii42', 'i', 'ii42', 'i', 'i', 'i', 'ii42', 'iv', 'ii42', 'i', 'ii42', 'iv', 'ii42', 'i', 'i', 'iv', 'ii42', 'i', 'i', 'iv', 'i', 'v', 'V53', 'v7', 'I53', 'iv', 'IV53', 'IV53', 'iv7', 'V53', 'V53', 'v42', 'I53', 'iv', 'IV53', 'I', 'v', 'iv', 'ii42', 'iv', 'ii42', 'i', 'i', 'iv', 'ii42', 'i', 'i', 'iv', 'ii42', 'i', 'vi65', 'iv', 'ii42', 'i', 'i', 'iv', 'i', 'v', 'V53', 'v7', 'I53', 'iv', 'IV53', 'IV53', 'iv7', 'V53', 'V53', 'v42', 'I53', 'iv', 'IV53', 'I', 'v', 'iv', 'ii42', 'iv', 'ii42', 'iv', 'iv', 'iv', 'iv', 'I53', 'i', 'i', 'i', 'iv', 'I', 'ii7', 'ii7', 'v', 'V53', 'v', 'V53', 'IV53', 'IV53', 'IV53', 'IV53', 'v', 'v', 'v', 'v', 'IV53', 'IV53', 'I6', 'ii7', 'I53', 'I53', 'v', 'V53', 'V53', 'V53', 'IV53', 'IV53', 'IV53', 'IV53', 'v', 'v', 'v', 'v', 'IV53', 'IV53', 'iii', 'ii53', 'i', 'i']",Affairs of the Heart
0,149.00020860029204,A major,"['-', 'vi', 'v', 'v', 'v', 'v', 'I6', 'I6', 'I53', 'I53', 'I53', 'I53', 'V7M7', 'V43M7', 'V43M7', 'V43M7', 'V6', 'V53', 'V43M7', 'v7', 'I6', 'I53', 'I6', 'I6', 'I53', 'I53', 'I53', 'I53', 'V7M7', 'V43M7', 'V43M7', 'V43M7', 'V6', 'V53', 'V43M7', 'v7', 'I53', 'I53', 'vii7', 'vii7', 'vi53', 'vi', 'vii7', 'vii7', 'vi6', 'vi53', 'IV64', 'IV53', 'iii53', 'iii7', 'ii53', 'ii64', 'V7M7', 'V7M7', 'I6', 'I6', 'I53', 'I53', 'I53', 'I53', 'V7M7', 'V43M7', 'V43M7', 'V43M7', 'V6', 'V53', 'V43M7', 'v7', 'I53', 'I53', 'I6', 'I6', 'I53', 'I53', 'I53', 'I53', 'V7M7', 'V43M7', 'V43M7', 'V43M7', 'V6', 'V53', 'V43M7', 'v7', 'I53', 'I53', 'V7M7', 'v7', 'I53', 'I53', 'V7M7', 'v7', 'I53', 'I53', 'V7M7', 'v7', 'I53', 'I53', 'I53']",Affida una lacrima al vento
0,167.9999328000269,E- major,"['i', 'i', 'i', 'i', 'i', 'i', 'i', 'ii', 'i6', 'i', 'i', 'i', 'i6', '#vi', 'i', 'i6', '#vi', 'vi64', 'i', '#vi', 'i', 'I53', '#vi', 'I6', 'iii', 'II53', 'V64', 'I6', 'II', 'V53', 'i', 'i', 'v', 'ii', 'I53', 'v', 'I53', 'I64', 'V', 'v', 'II', 'vi', 'i', '#vi7', 'i', 'i', '#vi', 'vi64', 'I53', 'i', 'vi64', 'i', '#vi7', 'iii', 'I53', 'II53', 'iii53', 'II53', 'ii', 'v', 'II53', 'I53', 'v', 'I53', 'v', 'V', 'v', 'i', 'v', 'i', 'II53', 'I', '#vi', 'i', 'I', '#vi53', 'vi64', 'i', 'ii', 'i', 'i', '#vi', 'i', '#iii', 'vi', 'vi64', 'I53', 'ii', 'i6', 'vi64', 'I53', '#vi', 'I53', 'iii7', 'I53', 'iii42', 'v', 'iii', 'i', 'II53', 'v', '#iv', 'i', 'V53', 'II', 'II53', 'v', 'I53', 'i', 'v', 'II53', 'II', 'v', 'vi65', 'i', 'v', 'II', 'II53', 'V53', 'I53', 'I53', 'V', 'II', 'II', 'v', 'v', 'v']",Affirmation.1
0,167.0002031835805,A- major,"['v', 'v', 'v', 'iii64', 'v', 'v', 'v', 'v', 'v6', 'v', 'V53']",Affirmation.2
0,167.9999328000269,E- major,"['i', 'i', 'i', 'i', 'i', 'i', 'i', 'ii', 'i6', 'i', 'i', 'i', 'i', '#vi', 'i', 'i', '#vi', 'i', 'I', 'i', 'I', '#vi', 'I53', 'I53', 'II53', 'iii53', 'i', 'ii', 'v', 'II', 'i', 'v', 'I', 'v', 'I53', 'v', 'V', 'v', 'II53', 'vi', '#vi', 'i', 'i', '#vi53', 'i', 'vi64', 'ii', 'vi64', 'i', '#vi', 'iii', 'I53', 'II64', 'iii53', 'i', 'II53', 'v', 'II53', 'I53', 'v', 'i', 'v', 'i', 'ii', 'V', 'v', 'i', '#ii', 'i', '#iii', 'i', 'i6', 'i', 'i', 'I', 'i', 'vi64', 'i', 'i', 'i', '#iii', 'vi', 'I', 'ii', 'vi', 'i', 'vi64', 'ii', '#vi', 'I', 'iii65', 'vi65', 'II6', 'v', 'iii', 'vi65', 'ii', 'v', 'v', 'i', 'v', 'I53', 'v', 'I64', 'II', 'v', 'v', 'I53', 'V53', 'i', 'i', 'v', 'II53', 'II', 'V53', 'I53', 'i', 'v', 'i', 'II', 'v', 'v']",Affirmation
0,72.00002880001152,a minor,"['v', 'VII53', '#iii7', 'ii', 'v', 'VII53', '#iii7', 'bv', 'v', '#iii', 'iv', 'ii', 'V64', '#vi', 'iv', 'ii', 'vii42', 'iii', 'bV', 'iii', 'v', '#iii', 'iv', 'ii', 'V64', '#vi', 'iv', 'ii', '#vii7', 'iii', 'vii7', 'iii', 'iii', 'iii', 'vi', 'iii', 'ii65', 'V42', 'IV53', '#iii', 'IV53', 'V42', 'IV53', '#iii', 'IV', 'V42', 'IV', '#iii', 'IV', 'V', 'IV53', 'V', 'IV53', 'V42', 'IV53', '#iii42', 'v', 'v', 'v', 'iii', 'v', 'v', 'v', 'iii', 'iv', 'iv', 'iv', 'ii', 'v', 'v', 'v', 'iii', 'v', 'v', 'v', 'i65', 'v', 'v', 'v', 'III53', 'iv', 'iv', 'iv', 'ii', 'v', 'v', 'v', 'iv', 'v53', 'i43', 'III', 'v42', 'v7', 'v', 'i', 'IV', 'v53', 'i43', 'III', 'v42', 'v7', 'v', 'i', 'ii65', 'i53', 'iv43', 'VI', 'i42', 'i7', 'i', 'iv', 'i42', 'v53', 'i43', 'III', 'v42', 'v7', 'v', 'v', 'iv', 'v', 'v', 'i', 'vii', 'v', 'v', 'i', 'vii', 'iv', 'iv', 'iv', 'vii', 'v', 'v', 'i', 'vii', 'v', 'v', 'i', 'vii', 'v', 'v', 'i', 'vii', 'iv', 'iv', 'iv', 'vii', 'v', 'v', 'i', 'vii', 'v', 'v', 'v', 'iii', 'v', 'v', 'v', 'iii', 'iv', 'iv', 'iv', 'ii7', 'v', 'v', 'v', 'iii7', 'IV7', 'iv', 'IV7', 'iv', 'IV7', 'iv', 'IV7', 'iv', 'IV', 'V42', 'IV', '#iii', 'IV', 'V', 'IV53', 'V', 'IV53', 'V', 'IV53', 'V', '#vi42']",Afraid to Shoot Strangers
0,92.001398421256,A major,"['-', '-', 'iii', 'iii', 'iii', 'iii', 'iii', 'iii42', 'iii', 'iii', 'iii', 'I42', 'iii42', 'iii', 'iii', 'iii43', 'vi43', 'I65', 'I65', 'vi43', 'vi42', 'iii42', 'iii', 'iii', 'iii', 'iii42', 'iii43', 'iii42', 'iii', 'iii', 'iii43', 'iii', 'IV42', 'I65', 'I65', 'vi43', 'vi42', 'iii42', 'iii', 'iii', 'iii', 'iii7', 'I42', 'vi43', 'iii42', 'I6', 'I65', 'vi6', 'i', 'I53', 'I53', 'vi6', 'i', 'I53', 'i', 'I53', 'iii42', 'iii', 'iii', 'iii', 'iii', 'iii', 'iii', 'iii', 'iii', 'iii', 'iii']",Africa.1
0,94.00012846684223,A major,"['-', '-', '-', '-', '-', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53', 'biv', 'bvii6', 'v65', 'v', 'bvii', 'v43', 'III', 'bvii', 'III53', 'v', 'bvii6', 'v65', 'v', 'bvii', 'v43', 'v', 'v64', 'i6', 'iii', 'i43', 'iii', 'iii', 'iii', 'i43', 'iii', 'VII6', 'iii', 'v43', 'v53', 'v53', 'bvii', 'bvii6', 'III', 'VII6', 'III64', 'biv', 'bvii', 'v65', 'III', 'bvii', 'bvii6', 'iii43', 'v64', 'i6', 'iii', 'i43', 'iii', 'iii', 'iii', 'i43', 'iii', 'VII6', 'III', 'v53', 'v53', 'v53', 'v', 'v43', 'III', 'bvii', 'III53', 'v', 'bvii6', 'III53', 'v53', 'i', 'iii', 'i', 'iii', 'i', 'VII', 'i', 'III', 'VII6', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53']",Africa.2
0,91.000091000091,A major,"['-', '-', '-', '-', '-', '-', 'I53', 'iii53', 'iii53', 'iii53', 'iii53', 'iii53', 'iii53', 'iii53', 'v', 'bv', 'I', 'V', 'I53', 'bii', 'bv53', 'iii65', 'iii', 'v', 'bv6', 'I64', 'V', 'I53', 'bii', 'bv6', 'I53', 'iii53', 'IV64', 'iii42', 'IV64', 'iii42', 'IV64', 'V6', 'IV64', 'I7', 'V6', 'I53', 'iii53', 'I53', 'iii53', 'bii', 'bv', 'iii65', 'iii', 'v', 'bv6', 'I64', 'V', 'I53', 'bii', 'bv6', 'I53', 'iii53', 'IV64', 'iii42', 'IV64', 'iii42', 'IV64', 'V6', 'IV64', 'I7', 'V6', 'I53', 'iii53', 'bii', 'bv', 'iii65', 'iii', 'v', 'bv6', 'I42', 'iii64', 'vi65', 'I53', 'vi65', 'I53', 'vi65', 'I53', 'vi65', 'I53', 'vi65', 'I53', 'vi65', 'I53', 'vi65', 'I53', 'vi65', 'I53', 'V6', 'I53', 'iii53', 'iii53', 'iii64', 'I7', 'iii53', 'iii53', 'iii64', 'I7', 'iii53', 'iii53', 'iii53', 'iii53', 'iii53', 'iii53', 'vi43', 'I', 'vi43']",Africa.3
0,93.99998120000376,A major,"['-', '-', '-', '-', '-', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53', 'biv', 'bvii6', 'v65', 'v', 'v53', 'v', 'bvii6', 'v65', 'v', 'v53', 'v', 'bvii6', 'v65', 'v', 'v53', 'biv', 'bvii6', 'III53', 'v53', 'i', 'iii', 'i', 'iii', 'i', 'VII', 'i', 'III', 'VII6', 'III', 'v53', 'III53', 'v53', 'biv', 'bvii', 'v65', 'III', 'v53', 'biv', 'bvii', 'v65', 'III', 'v53', 'biv', 'bvii6', 'III6', 'v', 'i', 'iii', 'i', 'iii', 'i', 'VII', 'i', 'III', 'VII6', 'III', 'v53', 'III53', 'v53', 'v', 'bvii', 'III', 'III', 'v53', 'v', 'bvii6', 'III53', 'v53', 'i', 'VII', 'i', 'VII', 'i', 'VII', 'i', 'VII', 'i', 'VII', 'i', 'VII', 'i', 'VII', 'i', 'III', 'VII6']",Africa.4
0,93.99998120000376,f# minor,"['v53', 'v53', 'v53', 'v53', 'bvii', 'v65', 'v43', 'v', 'v65', 'v43', 'III', 'III53', 'III53', 'III53', 'III', 'v53', 'v43', 'v65', 'v', 'v65', 'bvii6', 'III', 'III53', 'III53', 'III53', 'III64', 'v53', 'i43', 'VII53', 'v', 'v42', 'i6', 'III53', 'III53', 'III53', 'III53', 'III53', 'III53', 'III53', 'III42', 'v53', 'v53', 'v53']",Africa.5
0,94.00012846684223,A major,"['-', '-', '-', '-', '-', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53', 'biv', 'bvii6', 'v65', 'v', 'bvii', 'v43', 'III', 'bvii', 'III53', 'v', 'bvii6', 'v65', 'v', 'bvii', 'v43', 'v', 'v64', 'i6', 'iii', 'i43', 'iii', 'iii', 'iii', 'i43', 'iii', 'VII6', 'iii', 'v43', 'v53', 'v53', 'bvii', 'bvii6', 'III', 'VII6', 'III64', 'biv', 'bvii', 'v65', 'III', 'bvii', 'bvii6', 'iii43', 'v64', 'i6', 'iii', 'i43', 'III53', 'iii', 'iii', 'i43', 'iii', 'VII6', 'III', 'v53', 'v53', 'v53', 'v', 'v43', 'III', 'bvii', 'III53', 'v', 'bvii6', 'III53', 'v53', 'i', 'iii', 'i', 'iii', 'i', 'VII', 'i', 'III', 'VII6', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53']",Africa.6
0,119.99999999999999,A major,"['-', 'I53', 'iii53', 'iii53', 'iii53', 'iii53', 'iii53', 'iii53', 'iii6', 'iii53', 'iii', 'iii65', 'iii65', 'bv', 'I53', 'iii', 'I', 'iii43', 'I53', 'iii64', 'I53', 'vi6', 'I53', 'I53', 'I53', 'I64', 'iii53', 'iii53', 'iii53', 'iii53', 'iii', 'V53', 'bii', 'V', 'I64', 'bv', 'I53', 'iii64', 'vi65', 'vi6', 'I53', 'vi6', 'vi65', 'I7', 'iii53', 'iii53', 'iii', 'iii', 'I', 'bv', 'I', 'iii', 'I', 'iii64', 'vi6', 'vi6', 'I53', 'I53', 'vi6', 'I53', 'I53', 'vi6', 'I53', 'I53', 'I53', 'I64', 'iii53', 'iii53', 'iii53', 'iii53', 'iii6', 'iii64', 'iii6', 'iii64', 'I7', 'iii7', 'i', 'iii7']",Africa.7
0,94.00012846684223,A major,"['-', '-', '-', '-', '-', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53', 'biv', 'bvii6', 'v65', 'v', 'bvii', 'v43', 'III', 'bvii', 'III53', 'v', 'bvii6', 'v65', 'v', 'bvii', 'v43', 'v', 'v64', 'i6', 'iii', 'i43', 'iii', 'iii', 'iii', 'i43', 'iii', 'VII6', 'iii', 'v43', 'v53', 'v53', 'bvii', 'bvii6', 'III', 'VII6', 'III64', 'biv', 'bvii', 'v65', 'III', 'bvii', 'bvii6', 'iii43', 'v64', 'i6', 'iii', 'i43', 'III53', 'iii', 'iii', 'i43', 'iii', 'VII6', 'III', 'v53', 'v53', 'v53', 'v', 'v43', 'III', 'bvii', 'III53', 'v', 'bvii6', 'III53', 'v53', 'i', 'iii', 'i', 'iii', 'i', 'VII', 'i', 'III', 'VII6', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53', 'III53', 'v53']",Africa
0,115.00002875000719,C major,"['iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'vii', 'vii42', 'vii', 'vii42', 'iii', 'vii42', 'iii', 'vii42', 'i', 'i42', 'i', 'i42', 'iv', 'i42', 'iv', 'III64', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'vii', 'i42', 'i42', 'i42', 'v', 'v', 'v', 'v', 'v43', 'v7', 'v7', 'v', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv']",After Forever.1
0,115.00002875000719,C major,"['v', 'v', 'v', 'v', 'ii7', 'ii', 'ii', 'ii', 'ii42', 'ii', 'ii', 'ii', 'i', 'i42', 'iv', 'i', 'v', 'i', 'ii53', 'ii', 'ii', 'v', 'vi', 'vi', 'ii42', 'ii', 'ii', 'ii', 'v', 'v', 'v', 'v', 'v']",After Forever
0,124.00024800049599,F major,"['-', 'I7M7', 'I7M7', 'V53', 'V53', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I6', 'I6', 'II6', 'II6', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V64', 'I6', 'I6', 'II64', 'II6', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V64', 'I6', 'I6', 'II6', 'II6', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V64', 'I6', 'I6', 'II6', 'II6', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V64', 'I6', 'I6', 'II6', 'II6', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V64', 'I6', 'I6', 'II6', 'II6', 'V53', 'I65M7', 'V53', 'V53', 'I42M7', 'I42M7', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'V53', 'I65M7', 'V53', 'V53', 'I42M7', 'I42M7', 'V65M7']",After Midnight.1
0,119.99999999999999,F major,"['vi7', 'vi7', 'v', 'iii65', 'V53', 'v', 'I42M7', 'v', 'iii65', 'v6', 'V53', 'V53', 'V53', 'iii6', 'vi42', 'II6', 'V', 'bVII', 'I53', 'iii6', 'iii65', 'I42', 'v53', 'V53', 'bVII64', 'i', 'V64', 'V53', 'iii6', 'iii6', 'II6', 'II6', 'iii65', 'bVII', 'V', 'V53', 'v', 'I53', 'V', 'V', 'v6', 'i', 'V64', 'V53', 'v7', 'I43M7', 'II53', 'II6', 'iii65', 'I42', 'v', 'V64', 'iii65', 'i', 'V53', 'V', 'bVII', 'i43', 'v', 'V', 'iii6', 'iii6', 'II6', 'v43', 'v53', 'i', 'V64', 'V', 'bVII64', 'V53', 'V53', 'V53', 'v42', 'V53', 'V53', 'v42', 'i', 'V53', 'V53', 'bVII64', 'V53', 'V53', '-']",After Midnight
0,96.99995311668931,e minor,"['-', '-', 'iii53', 'I7', 'I7', 'iii42', 'I53', 'I53', 'vi65', 'iii42', 'I53', 'I6', 'vi42', 'i53', 'ii7', 'iv', 'vi65', 'iii42', 'I', 'iii7', 'vi42', 'i53', 'ii7', 'iv', 'bIII43', 'iii42', 'II53', 'vii', '#iv53', 'iii42', 'I53', 'iii65', 'vi42', 'i53', 'ii42', 'iv', 'vi65', 'iii42', 'I', 'iii6', 'vi65', 'i53', 'IV', 'vi65', 'i', 'iii42', 'II53', 'vii', '#iv53', '#iv43', 'vi65', 'I7', 'i42', '#iv43', 'vi43', 'I7', 'biii', 'biii', 'iii42', 'I53', 'iii65', 'vi42', 'i53', 'ii7', 'iv', 'iii42', 'iii42', 'I', 'iii7', 'vi42', 'i53', 'ii7', 'bVI7', '#i7', 'I53', 'vi']",After the Fall
0,60.99997255001236,b- minor,"['-', '-', 'bIV53', 'bbVII42', 'bIV53', 'bbVII7', 'bIV', 'bIV', 'bii6', 'bv', 'bIV53', 'bIV', 'bii', 'bi7', 'bii', 'bV', 'bbiii64', 'bbiii', 'bi', 'i43', 'iv', 'bi42', 'i', 'bbiii', 'bbvii', 'biv', 'biv', 'bii', 'bi', 'biv', 'bIV6', 'bii42', 'bbVII', 'bii53', 'bIV', 'bii64', 'bbiii', 'v', 'i42', 'bi', 'bbiii', 'biv', 'biv43', 'i', 'bbiii', 'iv', 'i42', 'bbiii', 'v42', 'i42', 'iv43', 'v65', 'v42', 'i', 'i64', 'v65', 'i53', 'bvii', 'bbiii', 'v65', 'i64', 'i', 'v65', 'v65', 'i', 'bbiii', 'v65', 'i42', 'i', 'i42', 'v65', 'i43', 'biii', 'biv', 'v65', 'i64', 'i', 'bii7']","After the Love Has Gone (live, 2004).1"
0,60.99997255001236,b- minor,"['-', '-', 'II53', 'V42', 'II53', 'V7', 'II', 'II', '#vii6', '#iii', 'II53', 'II', '#vii', '#vi7', 'II', 'II', 'i', '#vi42', 'i', 'vi', '##iii7', 'i', '##iii65', '#vi7', '#vi42', 'i', '#vi7', 'ii', 'ii', 'II', '#iii', 'II53', 'II', '#vii43', '#vi7', 'II', '#iii43', 'II', '#iii7', 'i', 'i', '#vi', 'ii43', '#vi65', 'i', '##iii7', 'ii43', '#vi42', 'i', '##iii7', '#vi7', '##iii65', '##iii42', '#vi7', '#ii43', '##iii65', '##iii42', '#vi64', '#ii43', '##iii65', '##iii65', '#vi53', '#ii43', '##iii65', '##iii42', '#vi64', 'i', 'i', '##iii65', '#vi53', '#ii43', 'i', '##iii42', '#vi64', '#ii43', '##iii65', '##iii42', '#vi64', 'i', '##iii65', '##iii42', '#vi64', 'i', 'II']","After the Love Has Gone (live, 2004)"
0,65.00006500006499,b- minor,"['-', 'V', 'V', 'i', 'V', 'I53', 'V53', '#vii42', '#iii6', '#vi7', 'V', '#vii', '#iii53', 'ii7', 'V', '#vi', '#ii42', 'iv', '#vi', '#vi65', 'v43', '#ii', '#v', 'v', 'v', 'V', '#iii42', 'V', 'V', 'V6', '#iii7', 'v', '#iii6', 'I53', '#vi', '#ii42', 'iv', '#vi7', '#ii', 'iv53', 'iv', '#ii', '#ii7', 'iv', '#IV53', 'iv', '#ii', '#IV', 'iv', '#ii', '#IV', '#ii7', 'iv', '#vi42', 'iv', 'iv', '#vi', 'iv', 'iv', '#vi42', '#IV', '#ii7', '#v', '#vi42']",After The Love Has Gone.1
0,61.00040666937779,b- minor,"['-', '-', 'II53', 'V42', 'II53', 'V7', 'II', 'II', '#vii6', '#iii', 'II53', 'II', '#vii', '#vi7', 'II', 'II', 'i', '#vi42', 'i', 'vi', '##iii7', 'i', '##iii65', '#vi7', '#vi42', 'i', '#vi7', 'ii', 'ii', 'II', '#iii', 'II53', 'II', '#vii43', '#vi7', 'II', '#iii43', '#vii64', '#iii7', 'i', 'i', '#vi42', 'vi', '#vi', 'ii', '#vi42', 'vi', '#vi64', 'ii', '#vi43', 'i', '##iii65', '##iii', 'v', 'i', '##iii65', '#I', 'v', 'i', '##iii65', '#I', 'v', '##iii65', '##iii65', '#vi64', 'i', 'i', '##iii65', 'i', 'v', 'i', '##iii65', 'i', 'v', 'i', '##iii65', '#vi64', '#v', 'i', '##iii65', '#vi64', 'i', 'II', 'V']",After The Love Has Gone.2
0,60.99997255001236,b- minor,"['-', '-', 'V53', 'I42', 'V53', 'I7', 'V', 'V', '#iii6', '#vi', 'V53', 'V6', '#iii', 'ii7', '#iii', '#vi', '#ii43', 'iv', 'ii', '#ii43', '#v', 'ii42', '#ii', 'iv', '#ii7', 'v', 'V', '#vi65', 'ii', 'v7', 'V6', 'i', 'I', '#vi43', 'V', 'i42', 'iv', 'iv', '#ii42', 'v43', '#ii43', 'v', 'ii43', '#ii', 'iv', 'v', '#ii43', 'ii', '#vi42', '#IV6', 'i', '#vi65', '#vi42', '#ii64', '#ii42', '#vi65', '#ii42', '#i', 'iv', '#vi65', '#ii64', 'iv', 'iv', '#vi42', '#ii', 'iv', '#vi65', '#ii', '#i', 'iv', '#vi65', '#ii64', 'i', '#vi65', '#vi65', '#ii', '#vii', '#iii7']",After The Love Has Gone
