,bpm,key_signature,chords,song_name
0,123.9999917333339,d minor,"['i', 'i', 'v', 'ii42', '-', 'i', 'ii42', 'i', 'ii42', 'i', 'i', 'i', 'ii42', 'i', 'i', 'i', 'ii42', 'i', 'i', 'i', 'ii42', 'i', 'i', 'i', 'i', 'i', 'i', 'ii42', 'i', 'i', 'i', 'i', 'ii42', 'i', 'i', 'i', 'ii7', 'i', 'ii42', 'i', 'ii42', 'i', 'i', 'i', 'ii42', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'ii42', 'i', 'iv', 'i', 'i', 'i', 'i', 'ii42', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'iv', 'ii42', 'i', 'i', 'i', 'i', 'i', 'i', 'iv', 'ii42', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'ii', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i7', 'i42', 'i42', 'i42', 'i7', 'i42', 'i', 'i', 'I53']",O Fortuna.1
0,93.000186000372,B- major,"['-', 'V53', 'ii', 'V6', 'V64', 'V64', 'I64', 'vi42', 'iii7', 'vi53', 'I64', 'I', 'i', 'I', 'ii', 'v', 'iv', '#vi65', 'ii', 'v', 'ii', 'i', 'I64', 'I64', 'iii', 'vi64', 'I64', 'vi53', 'I53', 'I', 'IV', 'v', 'IV', 'v', 'IV', 'v', 'ii53', '#vi65', 'V', 'I53', 'v', 'vi7', 'iii', 'I53', 'V6', 'vi7', 'IV', 'v', 'IV', 'v', 'IV', 'v', 'ii53', '#vi65', 'V64', 'vi6', 'V6', 'vi', 'V53', 'vi6', 'V53', 'vi53', 'v', 'iii', 'v', 'iii', 'v', 'I53', 'v43', 'i', 'vii42', 'V7']",O o h Child
0,100.0,C major,"['#v', 'iv', 'I6', 'I', 'I', 'V7M7', 'I53', 'I53', 'IV53', 'IV', 'vi42', 'V', 'I53', 'v7', 'i', 'i', 'vii43', 'ii', 'vi53', 'i', 'i', 'IV64', 'i', 'I', 'I53', 'IV42', 'ii53', 'v7', 'v7', 'v43', 'I6', 'iv', 'iv', 'I', 'I', 'ii43', 'i', 'i', 'I53', 'I53', 'I', 'V42', 'IV53', 'IV', 'V', 'I53', 'v', 'i', 'I', 'V42', 'iv', 'I64', 'II42', 'I64', 'I53', 'IV64', 'V', 'I53', 'i', 'ii53', 'ii53', 'v7', 'vii', 'I6', 'I53', 'iv', '#v', 'I6', 'vi7', 'vi65', 'V53', 'I53', 'iii', 'I53', 'I53', 'IV53', 'IV53', 'V', 'V', 'I53', 'v7', 'I64', 'i', 'IV53', 'i', 'I64', 'I', 'I53', 'IV64', 'i', 'I', 'I53', 'IV42', 'ii53', 'v7', 'v7', 'v43', 'I6', 'iv', 'iv', 'I', 'I', 'ii43', 'ii', 'ii', 'ii', 'I53', '#v43', 'i', 'ii42', 'i', 'i']",O sole mio
0,128.0,c# minor,"['-', '-', 'bIII65', 'bi', 'bi', 'bi', 'bi', 'bi64', 'bi64', 'biv', 'bIII53', 'bi53', 'bi', 'bvii', 'bIII53', 'bi53', 'bi64', 'biv', 'bIII53', 'bi53', 'bIV7M7', 'bvii', 'i42', 'bi53', 'bi64', 'bIII53', 'bIII64', 'bi64', 'bi64', 'bi42', 'bi42', 'bVII53', 'bi42', 'i', 'biv', 'bIII53', 'bi53', 'biv43', 'bvii', 'i42', 'bi53', 'i', 'bvii', 'bIII53', 'bi53', 'bIV7M7', 'bvii', 'i42', 'bi53', 'VI65M7', 'VI65M7', 'VI65M7', 'VI65M7', 'VI65', 'III53', 'III', 'VI53', 'iv43', 'III64', 'v', 'i42', 'i42', 'i53', 'VI', 'bII53', 'III53', 'VI6', 'iv43', 'vii53', 'III43M7', 'VI6', 'VI', 'vii53', 'III53', 'VI6', 'i', 'vii6', 'III43M7', 'VI6', 'iv43', 'bII', 'III', 'VI6', 'i7', 'vii', 'III', 'iv43', 'VI', 'vii53', 'III53', 'VI6', 'i', 'vii6', 'III43M7', 'VI6', 'III43M7', 'VI6', 'VI65M7', 'VI65M7']","O, wat ben je mooi"
0,117.00011700011699,F major,"['-', 'V53', 'I53', 'I53', 'I53', 'V7M7', 'V7', 'I53', 'I42M7', 'IV53', 'iii65', 'I53', 'I64', 'vi64', 'V', 'I6', 'I64', 'vi64', 'V', 'I6', 'I64', 'vii6', 'V7M7', 'I', 'I42M7', 'IV6', 'iii65', 'I53', 'I64', 'vi64', 'V', 'I6', 'I6', 'vi64', 'I', 'I6', 'IV53', 'IV53', 'I64', 'I43M7', 'IV6', 'IV6', 'I64', 'V42M7', 'I53', 'V7M7', 'V7', 'I', 'I53', 'IV53', 'iii', 'I53', 'I64', 'vi64', 'V', 'I6', 'I64', 'vi64', 'V', 'I6', 'IV53', 'IV53', 'I64', 'I43M7', 'IV6', 'IV53', 'I64', 'V42M7', 'I53', 'V7M7', 'V7M7', 'I53', 'I43M7', 'IV53', 'iii65', 'I53', 'I64', 'vi64', 'V', 'I53', 'I64', 'vi64', 'V', 'vi64', 'vi64', 'V53']","Ob-La-Di, Ob-La-Da.2"
0,124.00024800049599,B- major,"['-', 'iii7', 'I53', 'I53', 'I', 'I', 'I64', 'V53', 'V7M7', 'I', '#vi7', 'IV53', 'V', 'I64', 'I64', 'vi6', 'i', 'I64', 'I64', 'vi6', 'iii65', 'I64', 'I64', 'V53', 'V7M7', 'I', '#vi7', 'IV53', 'V', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'vi6', 'iii6', '#vi6', 'IV53', 'IV53', 'I64', '#vi42', 'IV53', 'IV53', 'I64', 'V53', 'I64', 'V53', 'V7M7', 'I', '#vi7', 'IV53', 'i', 'I64', 'I64', 'vi6', 'i', 'I64', 'I64', 'vi6', 'I64', 'vi53', 'vi53', 'iii65']","Ob-La-Di, Ob-La-Da.3"
0,117.00011700011699,F major,"['-', '-', '-', 'V53', 'I53', 'I53', 'I53', 'V7M7', 'V7', 'I53', 'I42M7', 'IV53', 'iii65', 'I53', 'I64', 'vi64', 'V', 'I6', 'I64', 'vi64', 'V', 'I6', 'I64', 'vii6', 'V7M7', 'I', 'I42M7', 'IV6', 'iii65', 'I53', 'I64', 'vi64', 'V', 'I6', 'I6', 'vi64', 'I', 'I6', 'IV53', 'IV53', 'I64', 'I43M7', 'IV6', 'IV6', 'I64', 'V42M7', 'I53', 'V7M7', 'V7', 'I', 'I53', 'IV53', 'iii', 'I53', 'I64', 'vi64', 'V', 'I6', 'I64', 'vi64', 'V', 'I6', 'IV53', 'IV53', 'I64', 'I43M7', 'IV6', 'IV53', 'I64', 'V42M7', 'I53', 'V7M7', 'V7M7', 'I53', 'I43M7', 'IV53', 'iii65', 'I53', 'I64', 'vi64', 'V', 'I53', 'I64', 'vi64', 'V', 'vi64', 'vi64', 'V53']","Ob-La-Di, Ob-La-Da.5"
0,114.0001710002565,B- major,"['-', 'V', 'I6', 'I53', 'I64', 'I64', 'I64', 'v7', 'v7', 'I64', 'iv', 'iv', 'I64', 'I64', 'i', 'I', 'I64', 'I64', 'i', 'I64', 'I64', 'I64', 'v7', 'iii65', 'I64', 'iv', 'iv', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'IV53', 'iv7', 'I53', 'IV53', 'I64', 'v', 'I64', 'V53', 'V65M7', 'I64', 'I64', 'IV', 'I64', 'I64', 'iii', 'I6', 'I64', 'I64', 'I64', 'I64', 'I64', 'IV53', 'I64', 'IV', 'IV', 'V53', 'iii65', 'v7', 'i', 'I64', 'iv', 'iv', 'I64', 'I53', 'i', 'I64', 'I64', 'I64', 'I53', 'I64', 'vi64', 'I', 'I53', 'I53']","Ob-La-Di, Ob-La-Da"
0,115.00002875000719,G major,"['-', '-', '-', '-', '-', 'v', 'v7', 'v', 'I', 'bVII', 'v7', 'v', 'I', 'bVII', 'v42', 'i', 'I42', 'i', 'v7', 'i', 'I42', 'I', 'V7M7', 'v7', 'I7', 'I', 'V42', 'v7', 'I', 'I7M7', 'v42', 'v', 'I', 'iv', 'v42', 'v', 'I7', 'iv43', 'v', 'i', 'iv', 'iv', 'i', 'i', 'iv', 'iv', 'V7', 'v42', 'I', 'I7M7', 'v42', 'V7', 'I', 'I7M7', 'V42', 'V', 'I7', 'i7', 'V53', 'V', 'I7', 'I7', 'v', 'i', 'iv', 'iv', 'i', 'i', 'v', 'iv', 'v', 'v', 'I', 'i', 'v', 'v', 'I', 'I', 'v7', 'V7', 'iv43', 'I7', 'v7', 'v7', 'iv43', 'I53', 'v42', 'v', 'I', 'iv', 'v42', 'v', 'I7', 'iv43', 'v', 'i', 'v', 'iv', 'i', 'i', 'iv', 'iv', 'v', 'i', 'I53', 'i7', 'v', 'v', 'I53', 'i', 'v', 'v', 'I53', 'I53', 'ii65']",Obsession
0,127.03252032520324,B major,"['bvi', 'bvi', 'iii', 'iv42', 'iv42', 'bvi', 'i7', 'bvii', 'iii', 'iv42', 'iv42', 'i', 'iv', 'iv', 'vii', 'iv53', 'iv42', 'iii', 'bvi', 'iii', 'iv42', 'iv42', 'iv42', 'i7', 'vii', 'iv42', 'iv42', 'iv42', 'i7', 'iv53', 'iv53', 'vii', 'iv53', 'iv', 'bvi', 'bvi', 'iii', 'iv42', 'iv42', 'iii', 'i', 'i', 'vi', 'bvi', 'iii', 'bvi']",Occhi blu non mi mollare
0,80.0,G major,"['-', 'ii7', 'i', 'I64', 'v', 'i', 'I53', 'ii53', 'V', 'ii7', 'vii', 'I53', 'I53', 'i', 'i', 'v43', 'V64', 'IV', 'I', 'ii', 'I', 'I', 'i', 'vi65', 'ii', 'vii', 'ii53', 'vii65', 'I', 'I53', 'i', 'i', 'ii', 'V64', 'IV', 'I', 'vii', 'i7', 'vi53', 'V', 'vi53', 'vi53', 'V6', 'i', 'I', 'IV', 'vi42', 'vi65', 'I53', 'ii53', 'ii', 'vii65', 'ii53', 'I53', 'I', 'I53', 'i', 'vi7', 'v', 'V65M7', 'iv43', 'ii', 'I43', 'IV65', 'iv43', 'ii', 'V53', 'I', 'I53', 'I53', 'i']",Occhi di ragazza.1
0,119.99999999999999,E- major,"['i', 'i', 'i', 'i53', 'I53', 'i', 'V53', 'V53', 'I43', '#iii65', '#iii65', 'I', '#iii65', '#iii6', 'I64', 'I53', '#iii65', 'i', 'I', 'i', 'I53', 'vi65', 'I53', 'V', 'I53', 'i', 'I53', 'i7', 'V', 'I', 'I53', 'vi', '#iii65', 'I53', 'I53', 'I53', 'vi', '#iii65', 'I', 'vi42', '#iii65', 'vi42', '#iii65', 'vi7', 'vi7']",Occhi di ragazza
0,62.999996850000166,B- major,"['-', 'i', 'i', 'iv', 'iv', 'i43', 'IV64', 'i', 'I65', 'III6', 'vi', 'vii64', 'V53', 'V', 'I64', 'V53', 'vi7', 'V6', 'V53', 'I64', 'ii43', 'I64', 'i43', 'ii7', 'III6', 'vi53', 'I64', 'II', 'I64', 'vii', 'vi7', 'V6', 'V6', 'V7', 'V53', 'IV', 'i', 'I43', 'IV', 'i', 'I6', 'I6']",Occhi di speranza
0,118.00106200955808,A- major,"['-', 'V53', 'vii6', 'iii64', 'iii', 'vi', 'vi', 'v', 'V64', '#vi43', 'iii64', 'iii', '#iii', 'vi', 'v', '#iii', 'vi', 'iii', 'vi', 'iii', 'iii53', 'II6', 'II6', '#iii43', 'iii64', 'iii', '#vii7', 'vi', 'V', '#iii42', 'iii64', 'iii64', '#iii', 'V64', 'iii53', 'iii53', 'V', 'V64', 'V53', 'v', 'iii64', 'iii', '#vii7', 'vi', 'V', 'iii', 'iii', 'iii53', '#iii64', 'vi', 'v', '#iii42', 'vi', 'iii53', '#vii7', 'iii53', 'iii64', 'II6', 'vii65', 'iii64', 'iii53', 'iii', 'vi', 'V', '#iii42', 'vi', 'iii53', 'vi', 'v', 'iii53', 'ii', 'ii', 'V53', 'iii64', 'iii', '#vii7', 'vi', 'V', 'iii', 'iii53']",Och was ik maar bij moeder thuis gebleven
0,119.99999999999999,C major,"['vi', 'vi', 'v', 'vi42', 'vi', 'vi', 'v', 'ii7', 'ii', 'vi', 'vi', 'v', 'vi42', 'vi', 'vi', 'v', 'ii7', 'ii', 'vi42', 'vi42', 'vi42', 'vi42', 'v42', 'vi42', 'v42', 'vi42', 'i', 'i', 'i', 'i', 'v42', 'I64', 'vi42', 'vi42', 'v', 'V', 'iii6', 'vi42', 'v', 'v', 'v', 'vi42', 'vi42', 'vi42', 'vi42', 'v', 'v', 'v']",October.1
0,100.0,d minor,"['v', 'v', 'iv', 'v42', 'v', 'v', 'iv', 'i7', 'i', 'v42', 'v42', 'v42', 'v42', 'IV42', 'III', 'IV42', 'III', 'VII', 'v', 'VII', 'v', 'iii7', 'iii7', 'v', 'v', '#vi65', 'v42', 'v', 'v', 'i', 'i7', 'i', 'v42', 'v42', 'v', 'v', 'i', 'i', 'iv']",October
0,93.00004185001883,D major,"['-', 'I', 'iii', 'I64', 'IV', 'vi7', 'vi65', 'vi', 'iii', 'vi65', 'iii53', 'vi65', 'vi7', 'iv', 'vi65', 'iii53', 'vi65', 'vi64', 'iii', 'i', 'iii', 'i', 'I6', 'iii6', 'I64', 'iii', 'iv', 'vi64', 'IV', 'vi65', 'iii', 'vi65', 'vi43', 'vi42', 'vi42', 'iii', 'vi65', 'I43', 'I', 'I', 'iii53', 'i', 'vi64', 'iii', 'I64', 'iii53', 'i', 'I6', 'iii6', 'I64', 'iii', 'i', 'vi64', 'I', 'I64', 'vi43', 'I64', 'vi43', 'I64', 'I64', 'iii53', 'I64', 'vi64', 'iv', 'I']",Ode to My Family.1
0,93.00004185001883,D major,"['iii', 'I53', 'vi7', 'iii53', 'iv', 'I53', 'vi7', 'iii53', 'iv', 'I53', 'vi53', 'iii53', 'iv', 'I53', 'vi', 'iii', 'iv', 'I53', 'vi', 'iii', 'iv', 'I53', 'vi53', 'iii', 'I', 'I53', 'vi53', 'iii', 'iv', 'i', 'vi', 'iii7', 'iv7', 'i', 'vi', 'iii7', 'iv7', 'I53', 'vi', 'iii', 'iv', 'I53', 'vi', 'iii', 'iv', 'I53', 'vi53', 'iii53', 'iv', 'I53', 'vi', 'iii', 'iv', 'I53', 'vi', 'iii', 'iv', 'I53', 'vi53', 'iii', 'I', 'I53', 'vi53', 'iii53', 'I', 'i', 'vi', 'iii7', 'iv7', 'i', 'vi', 'iii7', 'iv7', 'I53', 'vi', 'iii', 'iv', 'I53', 'vi', 'iii', 'iv', 'i', 'vi', 'I6', 'iv', 'i', 'vi', 'I6', 'v42', 'I53', 'vi', 'iii53', 'iv', 'I53', 'vi', 'iii53', 'iv', 'I53', 'vi', 'iii53', 'iv', 'i', 'vi', 'iii53', 'v42', 'I']",Ode to My Family.2
0,94.99999208333399,D major,"['iii', 'I', 'vi53', 'iii', 'iv', 'I53', 'vi64', 'iii53', 'IV6', 'i', 'vi', 'iii53', 'IV', 'i', 'vi', 'iii', 'iii', 'i', 'vii42', 'iii', 'I64', 'I53', 'vi53', 'iii53', 'i', 'I53', 'vi53', 'iii53', 'i', 'I64', 'vi53', 'iii53', 'iv', 'I64', 'vi53', 'iii53', 'iv', 'I53', 'vi53', 'iii53', 'iv', 'I53', 'vi53', 'iii53', 'iv', 'I53', 'vi64', 'iii53', 'iv', 'i', 'vi', 'iii', 'I64', 'i', 'vii42', 'iii', 'I6', 'I64', 'vi53', 'iii53', 'iv', 'i', 'ii43', 'iii', 'i', 'I64', 'vi53', 'iii53', 'iv', 'I64', 'vi53', 'iii53', 'iv', 'I53', 'vi53', 'iii53', 'iv', 'I53', 'vi53', 'iii53', 'iv', 'I53', 'vi65', 'iii64', 'iv', 'I6', 'vi65', 'iii64', 'iv', 'I53', 'vi6', 'iii64', 'iv', 'I53', 'vi6', 'iii64', 'iv', 'I6', 'vi6', 'iii64', 'iv']",Ode to My Family.3
0,93.00004185001883,D major,"['iii', 'I53', 'vi7', 'iii53', 'iv', 'I53', 'vi7', 'iii53', 'iv', 'I53', 'vi53', 'iii53', 'v42', 'I53', 'vi', 'iii', 'iv7', 'I53', 'vi', 'iii', 'iv7', 'I53', 'vi53', 'iii', 'I', 'I53', 'vi53', 'iii', 'iv', 'i', 'vi', 'iii7', 'iv7', 'i', 'vi', 'iii7', 'iv7', 'I53', 'vi', 'iii', 'iv', 'I53', 'vi', 'iii', 'iv', 'I53', 'vi53', 'iii53', 'v42', 'I53', 'vi', 'iii', 'iv7', 'I53', 'vi', 'iii', 'iv7', 'I53', 'vi53', 'iii', 'I', 'I53', 'vi53', 'iii53', 'I', 'i', 'vi', 'iii7', 'iv7', 'i', 'vi', 'iii7', 'iv7', 'I53', 'vi', 'iii', 'iv', 'I53', 'vi', 'iii', 'iv', 'i', 'vi', 'I6', 'iv', 'i', 'vi', 'I6', 'v42', 'I', 'vi', 'iii', 'iv', 'I', 'vi', 'iii', 'iv', 'I53', 'vi53', 'iii', 'iv', 'I53', 'vi53', 'iii53', 'v42', 'I53']",Ode to My Family.4
0,93.000186000372,D major,"['-', '-', 'iii', 'I53', 'vi7', 'iii53', 'iv', 'I', 'vi', 'iii', 'IV', 'I53', 'vi53', 'iii53', 'IV', 'vi65', 'vii42', 'iii', 'IV7', 'vi65', 'vi53', 'iii53', 'I64', 'vi65', 'vi7', 'iii53', 'iv', 'vi65', 'vi7', 'iii53', 'IV', 'I53', 'vi64', 'iii53', 'v7', 'I53', 'vi64', 'iii53', 'v7', 'I64', 'vi64', 'iii53', 'iv', 'I64', 'vi64', 'iii53', 'v7', 'I53', 'vi64', 'iii', 'IV', 'vi65', 'vii42', 'iii', 'I64', 'vi65', 'vii42', 'iii', 'I6', 'I53', 'vi7', 'iii', 'v42', 'I53', 'vi7', 'iii', 'iii', 'I53', 'vi64', 'iii53', 'v7', 'I53', 'vi64', 'iii53', 'v7', 'I64', 'vi64', 'iii53', 'iv', 'I64', 'vi64', 'iii53', 'ii7', 'I64', 'vi7', 'iii53', 'iv', 'I53', 'vi7', 'iii53', 'ii', 'I64', 'vi53', 'iii', 'iv', 'I', 'vi53', 'iii', 'iv', 'I', 'vi53', 'iii', 'iv', 'I64', 'vi64', 'iii53', 'iv', 'I', 'i']",Ode to My Family.5
0,91.99998773333496,D major,"['-', 'iii', 'vi53', 'iv7', 'vi53', 'iv7', 'vi53', 'I65', 'vi7', 'I6', 'vi7', 'I65', 'I53', 'iii', 'i', 'vi42', 'I6', 'I6', 'iii53', 'I', 'I', 'vi43', 'I64', 'vi64', 'iii53', 'ii7', 'I6', 'iii53', 'I', 'vi64', 'iii53', 'I53', 'I65', 'I53', 'I65', 'I', 'vi', 'I65', 'vii', 'i', 'ii7', 'iv', 'I64', 'vi64', 'iii53', 'I6', 'vi64', 'iii53', 'I64', 'I64', 'iii6', 'ii7', 'I64', 'vi64', 'iii', 'I64', 'I6', 'iii53', 'I', 'I6', 'I6', 'I43', 'I', 'vi53', 'iii6', 'iv', 'I43', 'vi64', 'I', 'I53', 'vi53', 'iii6', 'iv', 'I7', 'iii53', 'iv', 'I64', 'I']",Ode to My Family
0,99.000099000099,c minor,"['i43', 'iii42', 'i43', 'iv', 'i43', 'iii42', 'i43', 'iv', 'i', 'iv', 'i43', 'III', '#iii6', '#iii6', '#iii', 'v7', 'iv', 'IV', 'i43', 'III', '#iii6', '#iii6', '#iii', 'v7', 'iv', 'I53', 'iv', 'iv', 'I64', 'i42', 'i43', 'III', '#iii6', '#iii6', '#iii', 'v7', 'iv', 'i', 'iv', 'IV53', 'i43', 'i7', 'I', 'IV6', 'iv', 'I', 'i', 'IV6', 'iv', 'iv', 'iii', 'IV', 'i43', 'I64', 'i43', 'III', '#iii6', '#iii6', '#iii', 'v7', 'iv', '#iii', 'i43', 'III', '#iii6', '#iii6', '#iii', 'v7', 'iv', 'I', 'iv', 'iv', 'I64', 'I', 'iv', 'iv', 'I64', 'I', 'IV6', 'iv', 'I', 'i', 'IV6', 'iv', 'iv', 'iii', 'IV', 'i43', 'III65', 'i43', 'III', 'i43', 'ii', 'v7', 'i42', 'i', 'ii', 'i43', 'I64']",Ode to the Banana King
0,116.00008506672904,C major,"['iii', 'iii', 'iii', 'iii', 'iii', 'I65', 'iii', 'iii', 'iv42', 'iii', 'iii', 'iii', 'iii7', 'iii7', 'iii', 'iii', 'iii', 'iii', 'iii7', 'iii', 'iii7', 'iii7', 'iii', 'iii7', 'iii', 'bvii', 'iii', 'bvii', 'I6', '#iv', 'i', '#iv', '#iv42', 'iii7', 'iii7', 'iii7', 'iii', 'iii7', 'iii7', 'iii', 'iii7', 'iii', 'bvii', 'iii', 'bvii', 'I', 'i', 'i', '#iv', '#iv42', 'iii', 'I65', 'iii', 'iii53', 'vi', 'v', 'vi', 'iii7', 'iii7', 'iii', 'bVII53', 'v65', 'i', 'biii', 'iii7', 'iii', 'iii7', 'iii7', 'iii7', 'iii7', 'ii', 'iii7', 'iii7', 'iii7', 'ii', '#iv', '#iv', 'VI65', 'vi', 'bvii', 'iii', 'iv42', 'i', 'i', 'v42', 'bvii', 'i', 'i65', 'iii7', 'iii', '#i', 'iii']",Of Wolf and Man
0,118.00106200955808,e- minor,"['-', '-', '-', 'bbvii', 'biv', 'bbvii', 'v', 'bi', 'bbvii', 'bbvii', 'bbvii', 'i42', 'v7', 'biv', 'biv', 'bi43', 'v7', 'biv', 'i', 'bi43', 'biv', 'v7', 'biv', 'v42', 'i', 'i', 'i', 'i43', 'v42', 'ii', 'bbvii6', 'bbvii', 'bbvii', 'v42', 'ii7', 'v', 'biv', 'i43', 'v7', 'v', 'bi43', 'bi43', 'i43', 'biv', 'bi43', 'bi43', 'v', 'biv', 'biv', 'i43', 'i43', 'i', 'i43', 'v42', 'ii', 'bbvii6', 'bbvii', 'v7', 'v42', 'ii7', 'bbvii', 'biv', 'i43', 'i', 'i43', 'bbvii', 'biv', 'i', 'ii7', 'v', 'ii65', 'ii42', 'bbvii53', 'v42', 'v42', 'biv', 'i', 'bi43', 'biv', 'v7', 'biv', 'v42', 'i', 'i', 'i', 'i43', 'v42', 'ii', 'bbvii6', 'bbvii', 'v42', 'v42', 'ii7', 'v43', 'v7', 'bbvii', 'i42', 'bv', 'i7', 'v7', 'ii', 'bbvii6', 'bbvii', 'bbvii', 'v42', 'ii7', 'v43', 'v42', 'v7', 'ii', 'v43', 'bbvii', 'v42', 'v42', 'ii7', 'v43', 'v42', 'bbvii', 'ii42', 'v43', 'bbvii', 'v42', 'v42', 'ii7', 'v53', 'v7']",Off the Wall.1
0,200.0,d minor,"['-', '-', 'v', 'v', 'bII65', 'i43', 'i42', 'i42', 'i42', 'i42', 'i42', 'i42', 'i42', 'i42', 'i43', 'i6', 'i42', 'i42', 'i42', 'iv7', 'VI7', 'VII64', 'iv7', 'VI7', 'i', 'VII', 'i42', 'i43', 'i42', 'i42', 'i42', 'i42', 'i43', 'i42', 'i42', 'i42', 'i42', 'i42', 'i42', 'i42', 'i42', 'iv7', 'i64', 'VII64', 'iv7', 'VI7', 'ii', 'iv', 'i43', 'i42', 'i42', 'i42', 'i42', 'i', 'iv43', 'iv42', 'VII', 'iv7', 'ii42', 'i42', 'i42', 'i42', 'i42', 'i42', 'i43', 'i6', 'i43', 'i42', 'i42', 'i', 'VI7', 'VII64', 'iv7', 'VI7', 'i64', 'VII64', 'i', 'vii', 'vii', 'iv65', 'iv65', 'VII64', 'iv7', 'VI7', 'ii65', 'VII', 'i42', 'iv65', 'VII64', 'iv7', 'VI7', 'ii65', 'VII', 'i42', 'vii', 'VII', 'v42', 'v42']",Off the Wall.2
0,118.0001337334849,e- minor,"['-', '-', 'bbvii', 'biv', 'bbvii', 'v', 'bi', 'bbvii', 'bbvii', 'bbvii', 'i42', 'v7', 'biv', 'biv', 'bi43', 'v7', 'biv', 'i', 'bi43', 'biv', 'v7', 'biv', 'v42', 'i', 'i', 'i', 'i43', 'v42', 'ii', 'bbvii6', 'bbvii', 'bbvii', 'v42', 'ii7', 'v', 'biv', 'i43', 'v7', 'v', 'bi43', 'bi43', 'i43', 'biv', 'bi43', 'bi43', 'v', 'biv', 'biv', 'i43', 'i43', 'i', 'i43', 'v42', 'ii', 'bbvii6', 'bbvii', 'v7', 'v42', 'ii7', 'bbvii', 'biv', 'i43', 'i', 'i43', 'bbvii', 'biv', 'i', 'ii7', 'v', 'ii65', 'ii42', 'bbvii53', 'v42', 'v42', 'biv', 'i', 'bi43', 'biv', 'v7', 'biv', 'v42', 'i', 'i', 'i', 'i43', 'v42', 'ii', 'bbvii6', 'bbvii', 'v42', 'v42', 'ii7', 'v43', 'v7', 'bbvii', 'i42', 'bv', 'i7', 'v7', 'ii', 'bbvii6', 'bbvii', 'bbvii', 'v42', 'ii7', 'v43', 'v42', 'v7', 'ii', 'v43', 'bbvii', 'v42', 'v42', 'ii7', 'v43', 'v42', 'bbvii', 'ii42', 'v43', 'bbvii', 'v42', 'v42', 'ii7', 'v53', 'v7']",Off the Wall
0,104.00001386666851,G major,"['-', 'I', 'I', 'iii7', 'V53', 'vi7', 'I53', 'I53', 'vi43', 'i', 'I53', 'I6', 'iii7', 'iv', 'I6', 'i', 'I53', 'I53', 'vi7', 'i', 'I53', 'vi65', 'V53', 'iii', 'iii7', 'I53', 'I53', 'vi7', 'I53', 'I53', 'vi7', 'i', 'I6', 'I6', 'V53', 'IV', 'vi65', 'vi65', 'i', 'I53', 'I53', 'i', 'I53', 'bIII64', 'bIII64', 'bIII53', 'biii', '#i7', 'VI6', 'bvi', 'iv6', 'iv64', 'iv64', 'bvi6', 'iv64', 'iv', 'bVI64', 'iv', 'iv7', 'iv64', 'iv', 'iv', 'iv6', 'iv53', 'iv53']",Oggi un Dio non ho.1
0,120.00768049155145,E- major,"['V', '#iii', 'I64', '#iii7', 'V6', 'V53', '#vii53', '#iii', 'v', 'v', '#iii53', 'V', '#iii53', 'V6', '#vii53', 'V53', '#vii', '#iii65', '#iii7', '#vii65', '#iii', '#vii', 'V64', 'i', '#iii53', 'V6', '#vii42', 'ii', 'v', '#vi', '#ii', 'ii', '#i', 'v', 'v', 'i', '##iii', '##iii65', '#ii42', '#v', 'i6', 'i', 'i6', '#vi7', '#vi65', 'i', '#ii42', '#vi65', 'i', 'i', '#ii42', 'i', '#vi65', '#vi42']",Oggi un Dio non ho
0,73.00007178340392,A major,"['-', 'I53', 'iii53', 'vi7', 'IV', 'iv', 'I53', 'v', 'V53', 'I53', 'iii53', 'iii', 'iv', 'iv', 'I53', 'V53', 'I53', 'I53', 'iii53', 'iii', 'iv', 'iv', 'I53', 'V53', 'V53', 'I53', 'iii53', 'iii65', 'IV', 'iv', 'I53', 'V6', 'V53', 'I53', 'iii53', 'iii65', 'IV', 'iv', 'I53', 'V6', 'I53', 'I53', 'iii53', 'iii65', 'IV', 'iv', 'I53', 'V6', 'V53', 'i', 'iii7', 'bii', 'iv', 'iv', 'I53', 'V53', 'V53', 'I53', 'iii53', 'iii65', 'IV', 'iv', 'I6', 'V53', 'I64', 'I53', 'iii53', 'iii65', 'IV6', 'iv', 'I6', 'V64', 'V53', 'I53', 'I53', 'I53']",Ogni volta
